document_name,page_number,detection_type
F1978005.json,4,Deux Colonnes
F1978005.json,5,Deux Colonnes
F1978005.json,12,Deux Colonnes
F1978006.json,19,Deux Colonnes
F1978007.json,9,Deux Colonnes
F1978008.json,2,Deux Colonnes
F1978008.json,4,Deux Colonnes
F1978008.json,7,Deux Colonnes
F1978010.json,4,Deux Colonnes
F1978010.json,5,Deux Colonnes
F1978011.json,4,Deux Colonnes
F1978011.json,6,Deux Colonnes
F1978012.json,3,Deux Colonnes
F1978013.json,4,Deux Colonnes
F1978014.json,2,Deux Colonnes
F1978014.json,5,Deux Colonnes
F1978014.json,6,Deux Colonnes
F1978014.json,7,Deux Colonnes
F1978014.json,20,Deux Colonnes
F1978016.json,2,Deux Colonnes
F1978016.json,6,Deux Colonnes soft
F1978017.json,2,Deux Colonnes
F1978018.json,2,Deux Colonnes
F1978018.json,22,Deux Colonnes
F1978020.json,2,Deux Colonnes
F1978020.json,6,Deux Colonnes
F1978020.json,7,Deux Colonnes
F1978021.json,5,Deux Colonnes
F1978022.json,1,Deux Colonnes
F1978022.json,8,Deux Colonnes
F1978023.json,2,Ligne Horizontale (3+ layouts)
F1978023.json,3,Ligne Horizontale (3+ layouts)
F1978023.json,4,Deux Colonnes
F1978023.json,7,Deux Colonnes
F1978023.json,14,Deux Colonnes
F1978024.json,3,Deux Colonnes
F1978024.json,4,Deux Colonnes
F1978024.json,13,Deux Colonnes
F1978024.json,25,Deux Colonnes
F1978025.json,2,Deux Colonnes
F1978025.json,7,Deux Colonnes
F1978025.json,12,Deux Colonnes
F1978025.json,15,Deux Colonnes
F1978026.json,3,Deux Colonnes
F1978026.json,4,Deux Colonnes
F1978027.json,10,Deux Colonnes soft
F1978027.json,11,Deux Colonnes soft
F1978028.json,2,Deux Colonnes soft
F1978028.json,5,Deux Colonnes
F1978028.json,9,Deux Colonnes soft
F1978029.json,5,Deux Colonnes
F1978029.json,6,Deux Colonnes
F1978030.json,3,Deux Colonnes
F1978031.json,1,Deux Colonnes
F1978031.json,7,Deux Colonnes
F1978031.json,13,Deux Colonnes
F1978031.json,14,Deux Colonnes
F1978031.json,19,Deux Colonnes
F1978033.json,4,Deux Colonnes
F1978033.json,7,Deux Colonnes
F1978034.json,1,Deux Colonnes
F1978034.json,2,Deux Colonnes
F1978034.json,4,Deux Colonnes
F1978035.json,3,Deux Colonnes
F1978035.json,6,Deux Colonnes
F1978035.json,10,Deux Colonnes
F1978035.json,13,Deux Colonnes
F1978035.json,14,Deux Colonnes
F1978036.json,6,Deux Colonnes
F1978037.json,13,Deux Colonnes
F1978038.json,9,Deux Colonnes soft
F1978038.json,18,Deux Colonnes
F1978039.json,22,Deux Colonnes
F1978040.json,3,Deux Colonnes
F1978040.json,4,Deux Colonnes
F1978040.json,5,Deux Colonnes
F1978040.json,11,Deux Colonnes
F1978041.json,14,Deux Colonnes
F1978042.json,6,Deux Colonnes
F1978042.json,7,Deux Colonnes
F1978042.json,8,Deux Colonnes
F1978042.json,9,Ligne Horizontale (3+ layouts)
F1978043.json,13,Deux Colonnes
F1978044.json,10,Deux Colonnes
F1978045.json,7,Deux Colonnes
F1978045.json,8,Deux Colonnes
F1978046.json,7,Deux Colonnes
F1978046.json,9,Deux Colonnes
F1978046.json,16,Deux Colonnes
F1978046.json,17,Deux Colonnes
F1978047.json,4,Deux Colonnes
F1978047.json,5,Deux Colonnes
F1978047.json,7,Deux Colonnes
F1978048.json,1,Deux Colonnes
F1978049.json,3,Deux Colonnes
F1978049.json,4,Deux Colonnes
F1978050.json,3,Deux Colonnes
F1978050.json,6,Deux Colonnes soft
F1978050.json,7,Deux Colonnes soft
F1978051.json,1,Deux Colonnes
F1978051.json,3,Deux Colonnes
F1978051.json,5,Deux Colonnes
F1978051.json,6,Deux Colonnes
F1978051.json,8,Deux Colonnes
F1978051.json,9,Ligne Horizontale (3+ layouts)
F1978051.json,12,Deux Colonnes soft
F1978052.json,2,Deux Colonnes
F1978052.json,4,Deux Colonnes
F1978054.json,1,Deux Colonnes
F1978055.json,36,Deux Colonnes soft
F1978055.json,41,Deux Colonnes soft
F1978055.json,72,Deux Colonnes soft
F1979001.json,9,Deux Colonnes
F1979001.json,13,Ligne Horizontale (3+ layouts)
F1979003.json,7,Deux Colonnes
F1979003.json,10,Deux Colonnes
F1979005.json,2,Deux Colonnes
F1979005.json,4,Deux Colonnes
F1979006.json,3,Deux Colonnes
F1979006.json,4,Deux Colonnes
F1979006.json,8,Deux Colonnes
F1979006.json,14,Deux Colonnes
F1979006.json,19,Deux Colonnes
F1979006.json,27,Deux Colonnes
F1979006.json,28,Deux Colonnes
F1979009.json,3,Deux Colonnes
F1979009.json,4,Deux Colonnes
F1979009.json,5,Deux Colonnes
F1979010.json,9,Deux Colonnes
F1979010.json,10,Deux Colonnes
F1979010.json,16,Deux Colonnes
F1979010.json,18,Deux Colonnes
F1979013.json,2,Deux Colonnes
F1979013.json,5,Deux Colonnes
F1979013.json,6,Deux Colonnes
F1979013.json,8,Deux Colonnes
F1979013.json,9,Deux Colonnes
F1979013.json,11,Deux Colonnes soft
F1979013.json,12,Deux Colonnes soft
F1979013.json,13,Deux Colonnes
F1979014.json,8,Deux Colonnes
F1979015.json,5,Deux Colonnes
F1979015.json,6,Deux Colonnes
F1979015.json,7,Ligne Horizontale (3+ layouts)
F1979015.json,18,Deux Colonnes
F1979015.json,20,Deux Colonnes
F1979015.json,21,Deux Colonnes
F1979015.json,22,Deux Colonnes
F1979016.json,3,Deux Colonnes
F1979016.json,8,Deux Colonnes soft
F1979016.json,9,Deux Colonnes soft
F1979016.json,10,Deux Colonnes soft
F1979017.json,3,Deux Colonnes
F1979017.json,8,Deux Colonnes
F1979017.json,15,Deux Colonnes soft
F1979017.json,16,Deux Colonnes soft
F1979017.json,17,Deux Colonnes soft
F1979017.json,23,Deux Colonnes
F1979018.json,4,Deux Colonnes
F1979018.json,10,Deux Colonnes
F1979018.json,12,Deux Colonnes
F1979019.json,10,Deux Colonnes
F1979020.json,10,Deux Colonnes
F1979020.json,11,Deux Colonnes
F1979020.json,15,Deux Colonnes
F1979020.json,18,Deux Colonnes
F1979021.json,5,Deux Colonnes
F1979021.json,7,Deux Colonnes
F1979021.json,8,Deux Colonnes
F1979021.json,19,Deux Colonnes
F1979021.json,20,Deux Colonnes
F1979022.json,2,Deux Colonnes
F1979022.json,4,Deux Colonnes
F1979022.json,6,Deux Colonnes
F1979022.json,7,Deux Colonnes
F1979023.json,2,Deux Colonnes
F1979023.json,3,Deux Colonnes
F1979023.json,7,Deux Colonnes
F1979024.json,5,Deux Colonnes
F1979025.json,3,Deux Colonnes
F1979025.json,4,Deux Colonnes
F1979025.json,7,Deux Colonnes
F1979025.json,12,Deux Colonnes soft
F1979025.json,14,Deux Colonnes
F1979026.json,3,Deux Colonnes
F1979026.json,4,Deux Colonnes
F1979026.json,5,Deux Colonnes
F1979026.json,6,Deux Colonnes
F1979026.json,7,Ligne Horizontale (3+ layouts)
F1979026.json,8,Ligne Horizontale (3+ layouts)
F1979026.json,9,Ligne Horizontale (3+ layouts)
F1979026.json,11,Deux Colonnes soft
F1979027.json,7,Deux Colonnes
F1979027.json,11,Deux Colonnes
F1979028.json,12,Deux Colonnes
F1979028.json,13,Deux Colonnes
F1979029.json,9,Deux Colonnes
F1979029.json,12,Deux Colonnes
F1979030.json,5,Deux Colonnes
F1979030.json,11,Deux Colonnes
F1979030.json,37,Deux Colonnes
F1979030.json,38,Deux Colonnes
F1979031.json,1,Deux Colonnes
F1979032.json,3,Deux Colonnes
F1979032.json,13,Deux Colonnes
F1979032.json,23,Deux Colonnes
F1979033.json,11,Deux Colonnes
F1979034.json,2,Deux Colonnes
F1979034.json,9,Deux Colonnes soft
F1979034.json,10,Deux Colonnes soft
F1979034.json,15,Deux Colonnes
F1979034.json,16,Deux Colonnes
F1979034.json,17,Deux Colonnes
F1979034.json,18,Deux Colonnes
F1979035.json,19,Deux Colonnes
F1979036.json,6,Deux Colonnes
F1979036.json,7,Deux Colonnes
F1979036.json,8,Deux Colonnes
F1979037.json,6,Deux Colonnes
F1979037.json,9,Deux Colonnes
F1979038.json,12,Deux Colonnes
F1979040.json,2,Deux Colonnes
F1979041.json,3,Deux Colonnes
F1979041.json,9,Deux Colonnes
F1979042.json,2,Deux Colonnes
F1979042.json,16,Deux Colonnes soft
F1979043.json,2,Deux Colonnes
F1979043.json,11,Deux Colonnes
F1979044.json,3,Deux Colonnes
F1979044.json,15,Deux Colonnes
F1979044.json,22,Deux Colonnes
F1979046.json,7,Deux Colonnes
F1979046.json,15,Deux Colonnes
F1979047.json,4,Deux Colonnes
F1979048.json,3,Deux Colonnes
F1979048.json,4,Deux Colonnes
F1979048.json,5,Deux Colonnes
F1979048.json,7,Deux Colonnes
F1979048.json,9,Deux Colonnes
F1979048.json,24,Deux Colonnes
F1979048.json,25,Deux Colonnes
F1979049.json,3,Deux Colonnes
F1979050.json,2,Deux Colonnes soft
F1979050.json,3,Deux Colonnes
F1979050.json,4,Deux Colonnes
F1979050.json,10,Deux Colonnes
F1979050.json,11,Deux Colonnes
F1979050.json,12,Deux Colonnes
F1979050.json,13,Deux Colonnes
F1979050.json,14,Deux Colonnes
F1979050.json,15,Deux Colonnes
F1979050.json,22,Deux Colonnes
F1979051.json,9,Deux Colonnes
F1979051.json,11,Ligne Horizontale (3+ layouts)
F1979051.json,12,Ligne Horizontale (3+ layouts)
F1979051.json,13,Ligne Horizontale (3+ layouts)
F1979051.json,14,Ligne Horizontale (3+ layouts)
F1979051.json,15,Ligne Horizontale (3+ layouts)
F1979051.json,16,Ligne Horizontale (3+ layouts)
F1979051.json,19,Ligne Horizontale (3+ layouts)
F1979051.json,24,Deux Colonnes
F1979052.json,2,Deux Colonnes
F1979052.json,12,Deux Colonnes
F1979053.json,12,Deux Colonnes
F1979053.json,14,Deux Colonnes
F1979053.json,17,Deux Colonnes
F1979053.json,55,Deux Colonnes soft
F1979053.json,63,Deux Colonnes soft
F1979053.json,70,Deux Colonnes soft
F1979053.json,73,Deux Colonnes soft
F1979053.json,75,Deux Colonnes soft
F1979053.json,101,Deux Colonnes soft
F1980001.json,4,Deux Colonnes
F1980001.json,5,Deux Colonnes
F1980001.json,6,Deux Colonnes
F1980002.json,9,Deux Colonnes
F1980002.json,12,Deux Colonnes
F1980003.json,6,Deux Colonnes
F1980003.json,7,Deux Colonnes
F1980003.json,17,Deux Colonnes
F1980003.json,18,Deux Colonnes soft
F1980003.json,19,Deux Colonnes
F1980004.json,3,Deux Colonnes
F1980004.json,4,Deux Colonnes
F1980004.json,7,Deux Colonnes soft
F1980004.json,12,Deux Colonnes soft
F1980004.json,15,Deux Colonnes
F1980004.json,17,Deux Colonnes
F1980004.json,20,Deux Colonnes
F1980005.json,11,Deux Colonnes
F1980006.json,4,Deux Colonnes
F1980006.json,6,Deux Colonnes
F1980006.json,8,Deux Colonnes
F1980006.json,13,Deux Colonnes
F1980006.json,15,Deux Colonnes
F1980006.json,17,Deux Colonnes
F1980006.json,35,Deux Colonnes
F1980007.json,9,Deux Colonnes
F1980007.json,10,Deux Colonnes
F1980007.json,11,Deux Colonnes
F1980007.json,13,Deux Colonnes
F1980007.json,17,Deux Colonnes
F1980008.json,2,Deux Colonnes
F1980008.json,9,Deux Colonnes
F1980009.json,10,Deux Colonnes soft
F1980011.json,15,Deux Colonnes
F1980011.json,29,Deux Colonnes
F1980011.json,30,Deux Colonnes
F1980011.json,31,Deux Colonnes
F1980012.json,26,Deux Colonnes
F1980012.json,35,Deux Colonnes
F1980012.json,37,Deux Colonnes
F1980013.json,2,Deux Colonnes
F1980013.json,3,Deux Colonnes
F1980013.json,27,Deux Colonnes
F1980013.json,28,Deux Colonnes
F1980013.json,30,Deux Colonnes
F1980014.json,3,Deux Colonnes
F1980014.json,7,Deux Colonnes
F1980014.json,18,Deux Colonnes
F1980014.json,19,Deux Colonnes
F1980014.json,32,Deux Colonnes
F1980014.json,34,Deux Colonnes
F1980015.json,2,Deux Colonnes soft
F1980015.json,17,Deux Colonnes
F1980015.json,19,Deux Colonnes
F1980015.json,23,Deux Colonnes
F1980015.json,25,Deux Colonnes
F1980016.json,3,Deux Colonnes
F1980016.json,4,Deux Colonnes
F1980016.json,15,Deux Colonnes
F1980016.json,16,Deux Colonnes
F1980016.json,24,Deux Colonnes
F1980016.json,26,Deux Colonnes
F1980017.json,9,Deux Colonnes
F1980018.json,2,Deux Colonnes
F1980018.json,8,Deux Colonnes
F1980018.json,19,Deux Colonnes
F1980019.json,2,Deux Colonnes
F1980019.json,5,Deux Colonnes
F1980019.json,11,Deux Colonnes
F1980020.json,3,Deux Colonnes soft
F1980020.json,4,Deux Colonnes
F1980020.json,5,Deux Colonnes
F1980020.json,6,Deux Colonnes
F1980020.json,12,Deux Colonnes
F1980020.json,13,Deux Colonnes
F1980020.json,15,Deux Colonnes
F1980020.json,16,Deux Colonnes
F1980020.json,17,Deux Colonnes
F1980020.json,18,Deux Colonnes
F1980020.json,19,Deux Colonnes soft
F1980020.json,20,Deux Colonnes
F1980020.json,22,Deux Colonnes
F1980020.json,23,Deux Colonnes
F1980020.json,24,Deux Colonnes
F1980020.json,25,Deux Colonnes
F1980020.json,26,Deux Colonnes
F1980020.json,27,Deux Colonnes
F1980020.json,29,Deux Colonnes
F1980020.json,30,Deux Colonnes
F1980020.json,31,Deux Colonnes
F1980020.json,33,Deux Colonnes
F1980020.json,34,Deux Colonnes
F1980021.json,10,Deux Colonnes
F1980021.json,11,Deux Colonnes
F1980021.json,12,Deux Colonnes
F1980021.json,13,Deux Colonnes
F1980021.json,20,Deux Colonnes
F1980021.json,21,Deux Colonnes
F1980021.json,22,Deux Colonnes
F1980021.json,27,Deux Colonnes
F1980021.json,28,Deux Colonnes
F1980021.json,32,Deux Colonnes
F1980022.json,5,Deux Colonnes
F1980022.json,7,Deux Colonnes
F1980022.json,30,Deux Colonnes
F1980022.json,31,Deux Colonnes
F1980022.json,32,Deux Colonnes
F1980022.json,40,Deux Colonnes
F1980023.json,6,Deux Colonnes
F1980023.json,7,Deux Colonnes
F1980023.json,12,Deux Colonnes
F1980023.json,19,Deux Colonnes
F1980023.json,22,Deux Colonnes
F1980024.json,2,Deux Colonnes
F1980024.json,5,Deux Colonnes
F1980024.json,10,Deux Colonnes
F1980025.json,5,Deux Colonnes
F1980025.json,7,Deux Colonnes soft
F1980025.json,8,Deux Colonnes soft
F1980025.json,14,Deux Colonnes
F1980026.json,4,Deux Colonnes
F1980026.json,5,Deux Colonnes
F1980026.json,6,Deux Colonnes
F1980026.json,7,Deux Colonnes soft
F1980026.json,8,Deux Colonnes soft
F1980026.json,10,Deux Colonnes
F1980026.json,13,Deux Colonnes
F1980026.json,14,Deux Colonnes
F1980026.json,23,Deux Colonnes
F1980026.json,24,Deux Colonnes
F1980027.json,5,Deux Colonnes
F1980027.json,9,Deux Colonnes
F1980027.json,11,Deux Colonnes soft
F1980027.json,13,Deux Colonnes
F1980028.json,18,Deux Colonnes
F1980029.json,4,Deux Colonnes
F1980030.json,14,Deux Colonnes
F1980030.json,15,Deux Colonnes
F1980031.json,9,Deux Colonnes
F1980031.json,13,Deux Colonnes
F1980031.json,14,Deux Colonnes
F1980032.json,11,Deux Colonnes
F1980032.json,12,Deux Colonnes
F1980032.json,25,Deux Colonnes
F1980034.json,6,Deux Colonnes
F1980034.json,17,Deux Colonnes
F1980034.json,18,Deux Colonnes
F1980035.json,13,Deux Colonnes
F1980037.json,17,Deux Colonnes
F1980037.json,20,Deux Colonnes soft
F1980037.json,21,Deux Colonnes soft
F1980038.json,15,Deux Colonnes
F1980038.json,17,Deux Colonnes
F1980038.json,18,Deux Colonnes soft
F1980038.json,19,Deux Colonnes
F1980038.json,20,Deux Colonnes
F1980038.json,21,Deux Colonnes
F1980039.json,8,Deux Colonnes
F1980040.json,8,Ligne Horizontale (3+ layouts)
F1980040.json,19,Deux Colonnes soft
F1980040.json,21,Deux Colonnes soft
F1980040.json,22,Deux Colonnes soft
F1980041.json,1,Deux Colonnes
F1980041.json,4,Ligne Horizontale (3+ layouts)
F1980041.json,5,Ligne Horizontale (3+ layouts)
F1980041.json,14,Deux Colonnes soft
F1980041.json,27,Deux Colonnes
F1980041.json,29,Deux Colonnes soft
F1980042.json,3,Deux Colonnes
F1980042.json,4,Deux Colonnes
F1980042.json,8,Deux Colonnes
F1980043.json,4,Deux Colonnes
F1980043.json,27,Deux Colonnes
F1980044.json,9,Deux Colonnes
F1980044.json,15,Ligne Horizontale (3+ layouts)
F1980044.json,16,Deux Colonnes
F1980044.json,18,Deux Colonnes
F1980044.json,20,Deux Colonnes
F1980045.json,3,Deux Colonnes
F1980045.json,4,Deux Colonnes
F1980045.json,7,Deux Colonnes
F1980045.json,10,Deux Colonnes
F1980045.json,11,Deux Colonnes
F1980045.json,12,Deux Colonnes
F1980046.json,15,Deux Colonnes
F1980046.json,16,Deux Colonnes
F1980047.json,3,Deux Colonnes
F1980047.json,4,Deux Colonnes
F1980047.json,10,Deux Colonnes
F1980047.json,11,Deux Colonnes
F1980048.json,6,Deux Colonnes
F1980050.json,1,Deux Colonnes
F1980050.json,3,Deux Colonnes
F1980050.json,5,Deux Colonnes
F1980050.json,7,Deux Colonnes
F1980050.json,13,Deux Colonnes
F1980050.json,14,Deux Colonnes
F1980050.json,15,Deux Colonnes
F1980052.json,2,Deux Colonnes
F1980052.json,6,Deux Colonnes
F1980052.json,7,Deux Colonnes
F1980052.json,9,Deux Colonnes
F1980052.json,12,Deux Colonnes
F1980053.json,3,Deux Colonnes
F1980053.json,5,Deux Colonnes
F1980053.json,6,Deux Colonnes
F1980053.json,8,Deux Colonnes
F1980053.json,9,Deux Colonnes
F1980053.json,11,Deux Colonnes
F1980053.json,13,Deux Colonnes
F1980054.json,5,Deux Colonnes
F1980054.json,6,Deux Colonnes
F1980054.json,22,Deux Colonnes soft
F1980054.json,55,Deux Colonnes soft
F1980054.json,85,Deux Colonnes soft
F1981001.json,4,Deux Colonnes
F1981001.json,7,Deux Colonnes
F1981001.json,8,Deux Colonnes
F1981002.json,3,Deux Colonnes soft
F1981002.json,5,Deux Colonnes
F1981004.json,6,Deux Colonnes
F1981004.json,8,Deux Colonnes
F1981005.json,3,Deux Colonnes
F1981006.json,13,Deux Colonnes
F1981006.json,14,Deux Colonnes
F1981006.json,15,Deux Colonnes
F1981007.json,15,Deux Colonnes
F1981007.json,18,Deux Colonnes
F1981007.json,19,Deux Colonnes
F1981009.json,4,Deux Colonnes
F1981009.json,11,Deux Colonnes
F1981011.json,20,Deux Colonnes
F1981012.json,8,Deux Colonnes
F1981012.json,9,Deux Colonnes
F1981012.json,21,Deux Colonnes
F1981013.json,7,Deux Colonnes
F1981013.json,8,Deux Colonnes
F1981013.json,13,Deux Colonnes
F1981013.json,22,Deux Colonnes
F1981014.json,5,Deux Colonnes
F1981014.json,9,Deux Colonnes soft
F1981014.json,12,Deux Colonnes
F1981014.json,17,Deux Colonnes
F1981014.json,18,Deux Colonnes
F1981014.json,36,Deux Colonnes
F1981014.json,37,Deux Colonnes
F1981015.json,3,Deux Colonnes
F1981018.json,1,Deux Colonnes
F1981018.json,3,Deux Colonnes
F1981018.json,5,Deux Colonnes
F1981018.json,8,Deux Colonnes
F1981018.json,14,Deux Colonnes
F1981018.json,21,Deux Colonnes soft
F1981018.json,25,Deux Colonnes
F1981018.json,26,Deux Colonnes
F1981018.json,27,Deux Colonnes
F1981018.json,28,Deux Colonnes
F1981018.json,29,Deux Colonnes
F1981018.json,30,Deux Colonnes
F1981018.json,36,Deux Colonnes
F1981019.json,5,Deux Colonnes
F1981019.json,18,Deux Colonnes
F1981019.json,20,Deux Colonnes
F1981019.json,28,Deux Colonnes soft
F1981019.json,38,Deux Colonnes
F1981020.json,12,Deux Colonnes
F1981020.json,14,Deux Colonnes
F1981021.json,3,Deux Colonnes
F1981021.json,5,Deux Colonnes
F1981021.json,7,Deux Colonnes
F1981021.json,17,Deux Colonnes
F1981021.json,18,Deux Colonnes
F1981022.json,13,Deux Colonnes
F1981022.json,15,Deux Colonnes
F1981022.json,16,Deux Colonnes
F1981022.json,17,Deux Colonnes
F1981023.json,10,Deux Colonnes
F1981023.json,14,Deux Colonnes
F1981023.json,23,Deux Colonnes
F1981023.json,35,Deux Colonnes
F1981024.json,4,Deux Colonnes
F1981024.json,6,Deux Colonnes
F1981024.json,9,Deux Colonnes
F1981024.json,17,Deux Colonnes
F1981025.json,7,Deux Colonnes
F1981025.json,16,Deux Colonnes
F1981026.json,11,Deux Colonnes
F1981026.json,14,Deux Colonnes
F1981026.json,18,Deux Colonnes
F1981027.json,3,Deux Colonnes
F1981027.json,4,Deux Colonnes
F1981027.json,13,Deux Colonnes
F1981028.json,7,Deux Colonnes
F1981028.json,13,Deux Colonnes
F1981028.json,18,Deux Colonnes
F1981028.json,19,Deux Colonnes
F1981028.json,21,Deux Colonnes
F1981028.json,22,Deux Colonnes
F1981028.json,23,Deux Colonnes
F1981029.json,3,Deux Colonnes
F1981029.json,10,Deux Colonnes
F1981030.json,3,Deux Colonnes
F1981030.json,20,Deux Colonnes
F1981031.json,9,Deux Colonnes
F1981031.json,11,Deux Colonnes
F1981031.json,25,Deux Colonnes
F1981032.json,2,Deux Colonnes
F1981032.json,8,Deux Colonnes
F1981032.json,9,Deux Colonnes
F1981033.json,5,Deux Colonnes
F1981036.json,14,Deux Colonnes
F1981037.json,4,Deux Colonnes
F1981037.json,6,Deux Colonnes
F1981037.json,7,Deux Colonnes
F1981037.json,8,Deux Colonnes
F1981037.json,9,Deux Colonnes
F1981037.json,17,Deux Colonnes
F1981037.json,21,Deux Colonnes
F1981037.json,24,Deux Colonnes
F1981038.json,4,Deux Colonnes
F1981038.json,6,Deux Colonnes
F1981038.json,7,Deux Colonnes
F1981038.json,9,Deux Colonnes
F1981038.json,10,Deux Colonnes
F1981038.json,23,Deux Colonnes
F1981039.json,10,Deux Colonnes
F1981039.json,11,Deux Colonnes
F1981039.json,30,Deux Colonnes
F1981040.json,14,Deux Colonnes
F1981040.json,15,Deux Colonnes
F1981041.json,5,Deux Colonnes
F1981041.json,12,Deux Colonnes
F1981041.json,13,Deux Colonnes
F1981041.json,18,Deux Colonnes
F1981042.json,13,Deux Colonnes soft
F1981042.json,14,Deux Colonnes soft
F1981042.json,15,Deux Colonnes
F1981043.json,13,Deux Colonnes
F1981043.json,14,Deux Colonnes
F1981043.json,15,Deux Colonnes
F1981043.json,18,Deux Colonnes
F1981045.json,3,Deux Colonnes
F1981045.json,4,Deux Colonnes
F1981045.json,5,Deux Colonnes
F1981045.json,6,Deux Colonnes
F1981045.json,7,Deux Colonnes
F1981045.json,22,Deux Colonnes
F1981046.json,16,Deux Colonnes
F1981047.json,10,Deux Colonnes
F1981047.json,17,Deux Colonnes
F1981047.json,18,Deux Colonnes
F1981048.json,42,Deux Colonnes
F1981049.json,10,Deux Colonnes
F1981049.json,14,Deux Colonnes
F1981050.json,2,Deux Colonnes
F1981051.json,26,Deux Colonnes
F1981052.json,3,Deux Colonnes
F1981052.json,8,Deux Colonnes
F1981052.json,17,Deux Colonnes
F1981052.json,48,Deux Colonnes
F1981053.json,11,Deux Colonnes
F1981053.json,61,Deux Colonnes soft
F1982001.json,6,Deux Colonnes
F1982002.json,8,Deux Colonnes
F1982002.json,9,Deux Colonnes
F1982002.json,32,Deux Colonnes
F1982002.json,33,Deux Colonnes
F1982003.json,11,Deux Colonnes
F1982004.json,5,Deux Colonnes
F1982004.json,8,Deux Colonnes
F1982004.json,9,Deux Colonnes
F1982004.json,12,Deux Colonnes
F1982004.json,22,Deux Colonnes
F1982004.json,30,Deux Colonnes
F1982005.json,7,Deux Colonnes
F1982005.json,11,Deux Colonnes
F1982005.json,16,Deux Colonnes
F1982005.json,20,Deux Colonnes
F1982005.json,21,Deux Colonnes
F1982006.json,19,Deux Colonnes
F1982006.json,21,Deux Colonnes
F1982006.json,22,Deux Colonnes
F1982006.json,23,Deux Colonnes
F1982006.json,25,Deux Colonnes
F1982006.json,29,Deux Colonnes
F1982006.json,30,Deux Colonnes
F1982006.json,31,Deux Colonnes
F1982006.json,39,Deux Colonnes
F1982007.json,1,Deux Colonnes
F1982007.json,29,Deux Colonnes
F1982009.json,30,Deux Colonnes
F1982009.json,32,Deux Colonnes
F1982009.json,37,Deux Colonnes
F1982011.json,16,Deux Colonnes
F1982011.json,18,Deux Colonnes
F1982011.json,23,Deux Colonnes
F1982011.json,27,Deux Colonnes
F1982011.json,30,Deux Colonnes soft
F1982011.json,32,Deux Colonnes
F1982011.json,33,Deux Colonnes
F1982012.json,3,Deux Colonnes
F1982012.json,4,Deux Colonnes
F1982012.json,18,Deux Colonnes
F1982012.json,25,Deux Colonnes
F1982013.json,3,Deux Colonnes
F1982013.json,4,Deux Colonnes
F1982013.json,20,Deux Colonnes
